website,item,product,time,price
CoolBlue,strijkdeken,Brabantia Strijkdeken 65x120 cm,2021-07-13 11:28:56,29.99
CoolBlue,grasmaaier,Makita DLM432CT2,2021-07-13 11:33:36,409.0
CoolBlue,grasmaaier,Bosch Citymower 18-300,2021-07-13 11:33:36,235.0
CoolBlue,grasmaaier,Gardena 330,2021-07-13 11:33:36,84.99
CoolBlue,grasmaaier,Einhell Rasarro 36/38 Kit,2021-07-13 11:33:36,295.0
CoolBlue,grasmaaier,Makita DLM382PT2,2021-07-13 11:33:36,399.0
CoolBlue,grasmaaier,Einhell GE-HM 38 S-F,2021-07-13 11:33:36,89.95
CoolBlue,grasmaaier,Gardena PowerMax 37,2021-07-13 11:33:36,179.99
CoolBlue,grasmaaier,Powerplus POWXG60245,2021-07-13 11:33:36,399.0
CoolBlue,grasmaaier,Wolf Garten A 340 E,2021-07-13 11:33:36,129.0
CoolBlue,grasmaaier,Bosch AdvancedRotak 36-690,2021-07-13 11:33:36,469.0
CoolBlue,grasmaaier,Wolf Garten Lycos 40/340 M,2021-07-13 11:33:36,379.0
CoolBlue,grasmaaier,Powerplus POWEG63703,2021-07-13 11:33:36,51.99
CoolBlue,grasmaaier,Powerplus POWEG63773,2021-07-13 11:33:36,219.0
CoolBlue,grasmaaier,Bosch UniversalRotak 490,2021-07-13 11:33:36,198.0
CoolBlue,grasmaaier,Powerplus POWXG60240,2021-07-13 11:33:36,328.0
CoolBlue,grasmaaier,Bosch AdvancedRotak 650,2021-07-13 11:33:36,223.0
CoolBlue,grasmaaier,BLACK+DECKER BCMW3318L2-QW,2021-07-13 11:33:36,239.0
CoolBlue,grasmaaier,Gardena Comfort 400 C,2021-07-13 11:33:36,125.0
CoolBlue,grasmaaier,Bosch ARM 34,2021-07-13 11:33:36,128.99
CoolBlue,grasmaaier,Wolf Garten Select 3200 E,2021-07-13 11:33:36,99.95
CoolBlue,grasmaaier,Gardena PowerMax 32,2021-07-13 11:33:36,103.99
CoolBlue,grasmaaier,Gardena PowerMax 42,2021-07-13 11:33:36,233.0
CoolBlue,koptelefoon,Sony WH-1000XM4 Zwart,2021-07-13 11:33:51,319.0
CoolBlue,koptelefoon,Sony WH-1000XM3 Zwart,2021-07-13 11:33:51,229.0
CoolBlue,koptelefoon,JBL LIVE 650BTNC Zwart,2021-07-13 11:33:51,114.99
CoolBlue,koptelefoon,Apple AirPods Max Space Gray,2021-07-13 11:33:51,569.0
CoolBlue,koptelefoon,Sony WH-1000XM4 Zilver,2021-07-13 11:33:51,309.0
CoolBlue,koptelefoon,Beats Studio3 Wireless Mat Zwart,2021-07-13 11:33:51,249.0
CoolBlue,koptelefoon,Bose Noise Cancelling Headphones 700 Zwart,2021-07-13 11:33:51,329.0
CoolBlue,koptelefoon,Sony WH-1000XM4 Limited Edition Wit,2021-07-13 11:33:51,429.0
CoolBlue,koptelefoon,Beats Studio3 Wireless Zwart/Goud,2021-07-13 11:33:51,249.0
CoolBlue,koptelefoon,Sony WH-XB900N Zwart,2021-07-13 11:33:51,124.99
CoolBlue,koptelefoon,Sony WH-L600,2021-07-13 11:33:51,250.0
CoolBlue,koptelefoon,JBL TUNE 600BTNC Zwart,2021-07-13 11:33:51,54.99
CoolBlue,koptelefoon,Apple AirPods Max Blauw,2021-07-13 11:33:52,569.0
CoolBlue,koptelefoon,JBL Tune 750BTNC Zwart,2021-07-13 11:33:52,79.99
CoolBlue,koptelefoon,Sony WH-1000XM3 Zilver,2021-07-13 11:33:52,223.0
CoolBlue,koptelefoon,Beats Studio3 Wireless Zwart/Rood,2021-07-13 11:33:52,249.0
CoolBlue,koptelefoon,Beats Studio3 Wireless Grijs 2018,2021-07-13 11:33:52,249.0
CoolBlue,koptelefoon,Bose QuietComfort 35 II Zwart,2021-07-13 11:33:52,309.0
CoolBlue,koptelefoon,Apple AirPods Max Zilver,2021-07-13 11:33:52,569.0
CoolBlue,koptelefoon,Sony WH-XB900N Blauw,2021-07-13 11:33:52,119.0
CoolBlue,koptelefoon,JBL LIVE 650BTNC Blauw,2021-07-13 11:33:52,114.99
CoolBlue,koptelefoon,Apple AirPods Max Groen,2021-07-13 11:33:52,569.0
CoolBlue,wasmachine,Samsung WW80TA049AE EcoBubble,2021-07-13 11:34:14,499.0
CoolBlue,wasmachine,LG FH4J5TN8E Direct Drive,2021-07-13 11:34:14,379.0
CoolBlue,wasmachine,Haier HW80-B14636N,2021-07-13 11:34:14,499.0
CoolBlue,wasmachine,Haier HW80-BP16636N,2021-07-13 11:34:14,549.0
CoolBlue,wasmachine,Samsung WW80T734ABH QuickDrive,2021-07-13 11:34:14,799.0
CoolBlue,wasmachine,Bosch WAN28275NL,2021-07-13 11:34:14,499.0
CoolBlue,wasmachine,Haier HW90-B14636N,2021-07-13 11:34:14,476.0
CoolBlue,wasmachine,Miele WSD 123 WCS,2021-07-13 11:34:15,899.0
CoolBlue,wasmachine,AEG L6FBNR1 ProSense,2021-07-13 11:34:15,549.0
CoolBlue,wasmachine,AEG L8FB86ES,2021-07-13 11:34:15,699.0
CoolBlue,wasmachine,AEG L7FENQ96 ProSteam AutoDose,2021-07-13 11:34:15,849.0
CoolBlue,wasmachine,Miele WWR 760 WPS PowerWash 2.0 & TwinDos,2021-07-13 11:34:15,1399.0
CoolBlue,wasmachine,Haier HW80-B14979,2021-07-13 11:34:15,549.0
CoolBlue,wasmachine,Bosch WAU28S01NL i-DOS,2021-07-13 11:34:15,569.0
CoolBlue,wasmachine,Samsung WW80T554AAW AddWash,2021-07-13 11:34:15,599.0
CoolBlue,wasmachine,Haier HW80-B16636N,2021-07-13 11:34:15,499.0
CoolBlue,wasmachine,Bosch WAU28R70NL,2021-07-13 11:34:15,599.0
CoolBlue,wasmachine,AEG L7FE94EW,2021-07-13 11:34:15,649.0
CoolBlue,wasmachine,Bosch WAJ28071NL,2021-07-13 11:34:15,443.0
CoolBlue,wasmachine,Siemens WM14N075NL,2021-07-13 11:34:15,449.0
CoolBlue,wasmachine,AEG L8FEOKOMIX,2021-07-13 11:34:15,794.0
CoolBlue,wasmachine,Samsung WW10T734AWH Autodose,2021-07-13 11:34:15,879.0
CoolBlue,cameras,Canon EOS M50 Body Zwart + 15-45mm f/3.5-6.3 IS STM,2021-07-13 11:35:13,579.0
CoolBlue,cameras,Sony A7 III Body,2021-07-13 11:35:13,1999.0
CoolBlue,cameras,Canon EOS 2000D + 18-55mm f/3.5-5.6 DC III + Tas + 16GB Geheugenkaart,2021-07-13 11:35:13,459.0
CoolBlue,cameras,Sony ZV-1 Vlog,2021-07-13 11:35:13,749.0
CoolBlue,cameras,Canon EOS 90D Body,2021-07-13 11:35:13,1199.0
CoolBlue,cameras,Canon EOS 250D Zwart + 18-55mm f/3.5-5.6 DC III + Tas + 16GB geheugenkaart + doekje,2021-07-13 11:35:13,699.0
CoolBlue,cameras,Starterskit - Canon EOS M50 Zwart + 15-45mm IS STM + tas + geheugenkaart + doekje,2021-07-13 11:35:13,609.0
CoolBlue,cameras,Canon PowerShot SX740 HS Zwart,2021-07-13 11:35:13,379.0
CoolBlue,cameras,Canon PowerShot G7 X Mark III Zwart,2021-07-13 11:35:13,729.0
CoolBlue,cameras,Canon EOS M50 Mark II Zwart Starterskit - EF-M 15-45mm + Tas + Geheugenkaart,2021-07-13 11:35:13,699.0
CoolBlue,cameras,Canon Powershot G7 X Mark II,2021-07-13 11:35:14,539.0
CoolBlue,cameras,Sony Alpha A6400 + E PZ 16-50mm f/3.5-5.6 OSS,2021-07-13 11:35:14,1039.0
CoolBlue,cameras,Canon EOS M50 Mark II Zwart Vlogger Kit,2021-07-13 11:35:14,749.0
CoolBlue,cameras,Canon EOS RP + RF 24-105mm f/4-7.1 IS STM,2021-07-13 11:35:14,1399.0
CoolBlue,cameras,Canon EOS R6 Body,2021-07-13 11:35:14,2739.0
CoolBlue,cameras,Canon Powershot SX620 HS Zwart,2021-07-13 11:35:14,239.0
CoolBlue,cameras,Panasonic Lumix DC-FZ82,2021-07-13 11:35:14,339.0
CoolBlue,cameras,"Sony A7 III + FE 28-70mm f/3,5-5,6 OSS",2021-07-13 11:35:14,2199.0
CoolBlue,cameras,Fujifilm X-T30 Zwart + XF 18-55mm f/2.8-4.0 R LM OIS,2021-07-13 11:35:14,1199.0
CoolBlue,cameras,Canon Powershot SX730HS Zwart,2021-07-13 11:35:14,339.0
CoolBlue,cameras,Canon Powershot SX740 HS Travel Kit,2021-07-13 11:35:14,389.0
CoolBlue,cameras,Olympus Tough TG-6 Rood,2021-07-13 11:35:14,429.0
CoolBlue,scheerapparaat,Philips Series 5000 S5587/30,2021-07-13 11:35:34,89.95
CoolBlue,scheerapparaat,Philips Series 7000 S7786/59,2021-07-13 11:35:35,139.99
CoolBlue,scheerapparaat,Philips Series 3000 S3333/54,2021-07-13 11:35:35,59.99
CoolBlue,scheerapparaat,Braun Series 9 9395CC,2021-07-13 11:35:35,319.0
CoolBlue,scheerapparaat,Philips Series 9000 S9711/31,2021-07-13 11:35:35,179.99
CoolBlue,scheerapparaat,Philips Series 9000 Prestige SP9861/16,2021-07-13 11:35:35,259.0
CoolBlue,scheerapparaat,Braun Series 9 9385CC,2021-07-13 11:35:35,259.99
CoolBlue,scheerapparaat,Philips Series 7000 S7786/55,2021-07-13 11:35:35,149.99
CoolBlue,scheerapparaat,Philips Series 5000 S5589/38,2021-07-13 11:35:35,109.99
CoolBlue,scheerapparaat,Philips Series 9000 Prestige SP9820/12,2021-07-13 11:35:35,221.0
CoolBlue,scheerapparaat,Braun Series 3 3040 Wet & Dry,2021-07-13 11:35:35,66.99
CoolBlue,scheerapparaat,Braun Series 5 50-W1200s Wit,2021-07-13 11:35:35,94.99
CoolBlue,scheerapparaat,Braun Series 9 9365CC,2021-07-13 11:35:35,288.0
CoolBlue,scheerapparaat,Braun Series 5 50-B1620s Blauw,2021-07-13 11:35:35,99.99
CoolBlue,scheerapparaat,Braun Series 3 300BT Zwart,2021-07-13 11:35:35,69.99
CoolBlue,scheerapparaat,Braun Series 6 60-B1000s Blauw,2021-07-13 11:35:35,112.99
CoolBlue,scheerapparaat,Braun Series 9 9340S,2021-07-13 11:35:35,258.0
CoolBlue,scheerapparaat,Braun Series 8 8390cc,2021-07-13 11:35:35,209.0
CoolBlue,scheerapparaat,Braun Series 1 190s-1,2021-07-13 11:35:35,49.99
CoolBlue,scheerapparaat,Braun Series 3 3045wd Black/Blue,2021-07-13 11:35:35,93.99
CoolBlue,scheerapparaat,Braun Series 3 3000BT,2021-07-13 11:35:35,74.99
CoolBlue,scheerapparaat,Braun Series 3 300BT Zwart/Groen,2021-07-13 11:35:35,59.99
CoolBlue,strijkplank,Leifheit Ironing board AirSteam Premium L,2021-07-13 11:35:52,75.0
CoolBlue,strijkplank,Brabantia Strijktafel B 124 x 38 cm Pauline,2021-07-13 11:35:52,77.0
CoolBlue,strijkplank,Leifheit Ironing Board Fashion S,2021-07-13 11:35:52,32.99
CoolBlue,strijkplank,Leifheit AirBoard Compact Table,2021-07-13 11:35:52,25.99
CoolBlue,strijkplank,Brabantia Strijkplank B 124 x 38 cm Denim Blue met strijkijzerhouder,2021-07-13 11:35:52,65.99
CoolBlue,strijkplank,Brabantia Mouwplank Ecru Wit,2021-07-13 11:35:52,31.99
CoolBlue,strijkplank,Brabantia Strijkplank C 124 x 45 cm Denim Black met solide stoomunithouder,2021-07-13 11:35:52,108.99
CoolBlue,strijkplank,Brabantia Strijkplank C 124 x 45 cm Pink Santini,2021-07-13 11:35:52,108.99
CoolBlue,strijkplank,Leifheit Ironing board AirBoard Deluxe XL,2021-07-13 11:35:52,75.0
CoolBlue,strijkplank,Brabantia Strijkplank A 110 x 30 cm Denim Black met strijkijzerhouder,2021-07-13 11:35:52,61.0
CoolBlue,strijkplank,Brabantia Strijkplank C 124 x 45 cm Bubbles,2021-07-13 11:35:52,128.99
CoolBlue,strijkplank,Brabantia Tafelstrijkplank S 95 x 30 cm Morning Breeze,2021-07-13 11:35:52,36.99
CoolBlue,strijkplank,Leifheit Strijkplank AIRBOARD M,2021-07-13 11:35:52,53.0
CoolBlue,strijkplank,Brabantia Strijkplank C 124 x 45 cm Denim Black met solide strijkijzerhouder,2021-07-13 11:35:52,98.99
CoolBlue,strijkplank,Brabantia Strijkplank 124 x 38 cm Denim Black met solide stoomunithouder,2021-07-13 11:35:52,98.99
CoolBlue,strijkplank,Brabantia Strijkplank D 135 x 45 cm Morning Breeze met hittebestendige parkeerplaats,2021-07-13 11:35:52,104.99
